"";"MSETrain";"MSEValid"
"55";0,0187717138552198;0,0163639315436868
"56";0,0187403705073338;0,0163275527954102
"57";0,0187098334817325;0,01629238689647
"58";0,0186800833309398;0,0162583115521599
"59";0,0186510018741383;0,0162253256405101
"60";0,0186226250143612;0,0161932743296904
"61";0,0185948555142272;0,0161621284484863
"62";0,0185677606919233;0,0161319003385656
"63";0,0185411849676394;0,0161024811688591
"64";0,0185152435302734;0,0160739012325511
"65";0,0184899049646714;0,0160460629182703
"66";0,0184651767506319;0,0160190672032973
"67";0,0184410558962354;0,0159928175982307
"68";0,0184174735873353;0,0159673197129193
"69";0,0183944387996898;0,0159425320344813
"70";0,0183719231100643;0,0159185319788316
"71";0,0183500850901884;0,015895211836871
"72";0,0183287153057024;0,0158725906820858
"73";0,0183078616273169;0,0158506449531106
"74";0,0182874851600797;0,0158293679181267
"75";0,0182675799201517;0,0158087304059197
"76";0,0182481429156135;0,0157887223187615
"77";0,0182291861141429;0,0157692808263442
"78";0,018210568895527;0,0157504339779125
"79";0,0181923241708793;0,0157320830401252
"80";0,0181745596492992;0,0157142986970789
"81";0,0181569746428845;0,0156970327040728
"82";0,0181398444082223;0,0156802480361041
"83";0,01812292211196;0,015663896448472
"84";0,0181063917571423;0,0156479869169347
"85";0,0180900349336512;0,0156325127096737
"86";0,0180739159677543;0,0156174457774443
"87";0,0180580857220818;0,0156027524611529
"88";0,0180424693986481;0,0155885056888356
"89";0,0180270251105813;0,0155745820438161
"90";0,0180118022245519;0,0155609949897317
"91";0,0179967753092448;0,0155477860394646
"92";0,0179819383808211;0,0155349417293773
"93";0,0179672271130132;0,0155224183026482
"94";0,0179527267755247;0,0155102236130658
"95";0,017938331155216;0,0154983643924489
"96";0,0179241689046224;0,0154868159574621
"97";0,0179101622338388;0,015475580552045
"98";0,0178962408327589;0,0154646615421071
"99";0,0178825378417969;0,0154540544397691
"100";0,0178689679912492;0,0154437816844267
"101";0,0178555432487937;0,015433786055621
"102";0,0178423084932215;0,0154241101882037
"103";0,0178292113659429;0,0154147148132324
"104";0,0178163191851448;0,0154056425655589
"105";0,0178036199831495;0,0153968496883617
"106";0,0177910718730852;0,0153883776945226
"107";0,0177786479276769;0,015380173851462
"108";0,0177664453843061;0,0153722179637236
"109";0,0177544507793352;0,0153645795934341
"110";0,0177425923066981;0,0153571667390711
"111";0,0177308909098307;0,0153500029620002
"112";0,0177193989473231;0,0153430927501005
"113";0,0177080999636183;0,0153364282495835
"114";0,0176970403334674;0,0153300004846909
"115";0,0176860210942287;0,0153237881379969
"116";0,0176752995509727;0,0153178237466251
"117";0,0176646677652995;0,0153120433582979
"118";0,017654270845301;0,0153064301434685
"119";0,0176439936020795;0,0153010592741125
"120";0,0176339542164522;0,0152958634320427
"121";0,0176240045884076;0,0152908953498392
"122";0,0176142569149242;0,0152860316108255
"123";0,0176046797808479;0,0152813754362219
"124";0,0175952447629442;0,0152768718495088
"125";0,017585989260206;0,0152725881688735
"126";0,01757682650697;0,0152683673185461
"127";0,0175678327971814;0,0152643024220186
"128";0,0175590036429611;0,015260461919448
"129";0,0175503525079465;0,0152567223941579
"130";0,0175417986103133;0,015253090577967
"131";0,0175333823409735;0,0152496225693647
"132";0,0175251261393229;0,0152462465622846
"133";0,0175169985902076;0,0152430208991556
"134";0,0175090341007008;0,0152398726519416
"135";0,0175011414172603;0,015236883724437
"136";0,0174934282489851;0,0152339666029986
"137";0,0174857734231388;0,0152311874838436
"138";0,017478292128619;0,015228484658634
"139";0,0174708751603669;0,0152259052501005
"140";0,0174636377072802;0,0152234066233915
"141";0,0174565124511719;0,0152209652171415
"142";0,0174495008880017;0,015218671910903
"143";0,0174425342036229;0,0152163875804228
"144";0,0174357260909735;0,0152142704234404
"145";0,0174290197035846;0,0152121398028205
"146";0,0174224419687309;0,0152100989397834
"147";0,0174158687217563;0,0152081904691808
"148";0,0174094435747932;0,0152063201455509
"149";0,01740312314501;0,0152044902128332
"150";0,0173969283758425;0,0152027253543629
"151";0,0173907814773859;0,0152010457655963
"152";0,0173847198486328;0,0151993852503159
"153";0,0173787390017042;0,0151977606380687
"154";0,0173728583840763;0,0151962437349207
"155";0,0173671049230239;0,0151947436613195
"156";0,0173613664215686;0,0151932929543888
"157";0,0173556952383004;0,0151918680527631
"158";0,0173501781388825;0,0151905239329619
"159";0,0173446789909812;0,0151891697154326
"160";0,0173392336976294;0,0151878704744227
"161";0,0173338781618604;0,0151866329417509
"162";0,0173286228553922;0,0151854369219612
"163";0,017323382508521;0,0151842352923225
"164";0,0173182543586282;0,0151830437604119
"165";0,0173131247127757;0,0151819274004768
"166";0,0173081297032973;0,0151808256261489
"167";0,0173031242221009;0,0151797676086426
"168";0,0172982533772786;0,0151786815418917
"169";0,0172933974920535;0,0151776381099925
"170";0,0172886358522901;0,0151766204833984
"171";0,0172838667327282;0,0151756275401396
"172";0,0172791709151922;0,015174659280216
"173";0,0172745498956418;0,0151736842884737
"174";0,0172700096579159;0,0151727642732508
"175";0,0172654933555453;0,0151718307943905
"176";0,0172610234279259;0,0151709354625029
"177";0,017256529564951;0,0151700233010685
"178";0,0172521673464308;0,0151691358229693
"179";0,0172478559905407;0,0151682943456313
"180";0,0172435341629328;0,0151674461364746
"181";0,0172392572141161;0,0151665710000431
"182";0,0172351149016736;0,0151657586939195
"183";0,0172308873195274;0,0151649261923397
"184";0,017226759966682;0,015164109398337
"185";0,0172226445815142;0,015163309433881
"186";0,0172185920266544;0,015162519567153
"187";0,0172146277334176;0,0151617599936093
"188";0,0172105871462354;0,0151609847124885
"189";0,0172066243489583;0,0151602150412167
"190";0,0172027393415862;0,0151594745411592
"191";0,0171988782695695;0,0151587205774644
"192";0,0171949693268421;0,0151579509061926
"193";0,017191162109375;0,0151572148940142
"194";0,0171873489080691;0,0151564957113827
"195";0,0171835611380783;0,0151557731628418
"196";0,0171798376943551;0,0151550730536966
"197";0,0171762189678117;0,0151543493831859
"198";0,0171725538665173;0,0151536346884335
"199";0,0171688872692632;0,0151529300914091
"200";0,0171652894861558;0,0151522412019617
"201";0,0171616737515319;0,0151515612882726
"202";0,0171580849441827;0,0151508690329159
"203";0,0171546008540135;0,0151501790214987
"204";0,0171510703890931;0,015149528279024
"205";0,0171476192100375;0,0151488405115464
"206";0,0171441396077474;0,0151481583539177
"207";0,0171406914206112;0,0151474582447725
"208";0,0171372417375153;0,0151468523810892
"209";0,0171338922837201;0,0151461814431583
"210";0,0171305308622472;0,0151455295787138
"211";0,0171271365296607;0,0151448709824506
"212";0,0171238140031403;0,0151442314596737
"213";0,0171205079321768;0,0151436177422019
"214";0,0171171764298981;0,0151429423163919
"215";0,0171139167336857;0,0151423039155848
"216";0,0171106779809092;0,0151416677587173
"217";0,0171074676513672;0,0151410596510943
"218";0,0171042633056641;0,0151404055427102
"219";0,0171010305367264;0,015139804166906
"220";0,0170978246950636;0,0151391455706428
"221";0,0170946353089576;0,0151385206334731
"222";0,0170915596157897;0,01513791364782
"223";0,0170884330599916;0,0151372864667107
"224";0,0170853050082338;0,0151366862128763
"225";0,0170822113635493;0,0151360893249512
"226";0,0170791311825023;0,0151354542900534
"227";0,0170760360418581;0,0151348450604607
"228";0,0170730321547564;0,015134251538445
"229";0,0170699325262332;0,0151336075277889
"230";0,0170669450946883;0,0151330061519847
"231";0,0170639516793045;0,0151323913125431
"232";0,0170609433043237;0,0151317910587086
"233";0,0170579947677313;0,0151311694874483
"234";0,0170550013523476;0,0151305826972513
"235";0,0170520752551509;0,0151299588820514
"236";0,0170491581337125;0,0151293541403378
"237";0,0170461467668122;0,0151287258372587
"238";0,0170432505888097;0,0151281334372128
"239";0,0170403289794922;0,0151275197197409
"240";0,0170374761843214;0,0151269306856043
"241";0,0170346248851103;0,0151263001385857
"242";0,0170317346909467;0,0151256965188419
"243";0,0170288609523399;0,0151250513862161
"244";0,0170259468228209;0,015124454498291
"245";0,017023188273112;0,0151238385368796
"246";0,0170203653971354;0,0151231911603142
"247";0,017017526065602;0,0151225819307215
"248";0,0170146927179075;0,015121987286736
"249";0,0170118862974877;0,0151213343003217
"250";0,0170091157801011;0,0151207149730009
"251";0,0170062988879634;0,015120049644919
"252";0,0170035358503753;0,0151194134880515
"253";0,0170007713168275;0,0151187829410329
"254";0,0169980142630783;0,0151181221008301
"255";0,0169952527214499;0,0151174691144158
"256";0,0169924911798215;0,0151168284696691
"257";0,016989756565468;0,0151161474340102
"258";0,016987018959195;0,0151155101551729
"259";0,0169842454498889;0,0151147909725414
"260";0,0169816095688764;0,0151141234005199
"261";0,0169788644828048;0,0151134479747099
"262";0,0169761328603707;0,0151127792807186
"263";0,0169734117096546;0,0151120892693015
"264";0,0169707533892463;0,0151113857942469
"265";0,0169680531819661;0,0151106778313132
"266";0,0169653694302428;0,0151099395751953
"267";0,0169626497754864;0,0151092304902918
"268";0,0169599884631587;0,015108502331902
"269";0,0169572433770872;0,0151077551000259
"270";0,0169545895445581;0,0151069988923914
"271";0,0169519267362707;0,0151062393188477
"272";0,016949244480507;0,0151054909650017
"273";0,0169465891520182;0,0151047235376695
"274";0,0169439009124157;0,015103900011848
"275";0,0169412455839269;0,0151031527799719
"276";0,0169386022231158;0,0151023359859691
"277";0,0169359379188687;0,0151015090942383
"278";0,0169332242479511;0,0151007136176614
"279";0,0169305464800666;0,015099842969109
"280";0,0169279031192555;0,0150990385167739
"281";0,0169252298392502;0,0150981689901913
"282";0,0169225775026808;0,0150973073173972
"283";0,0169199057186351;0,0150964434006635
"284";0,0169172444063074;0,0150955604104435
"285";0,0169145232555913;0,0150946269315832
"286";0,0169118798947802;0,0150937304777258
"287";0,0169091991349763;0,0150928127064424
"288";0,0169065183751723;0,0150918601540958
"289";0,0169037927365771;0,0150909334070542
"290";0,0169011433919271;0,0150899875865263
"291";0,0168984162573721;0,0150890327902401
"292";0,016895684634938;0,0150880353591021
"293";0,0168930128508923;0,0150870255862965
"294";0,0168903440587661;0,0150859956180348
"295";0,0168875391343061;0,015085002674776
"296";0,0168848179835899;0,0150839816822725
"297";0,0168820818732767;0,0150829270306756
"298";0,0168793278114468;0,015081860037411
"299";0,0168765004475911;0,0150807683608111
"300";0,0168737568574793;0,0150797013675465
"301";0,0168710147633272;0,0150785547144273
"302";0,0168681679519952;0,0150774540620692
"303";0,0168653495638978;0,0150763242384967
"304";0,0168625251919616;0,0150751989028033
"305";0,0168596978281059;0,0150740073708927
"306";0,0168568958955653;0,0150728158389821
"307";0,0168540042054419;0,0150716198191923
"308";0,0168511199951172;0,0150703890183393
"309";0,0168482193292356;0,0150691840227912
"310";0,0168452468572878;0,0150679184408749
"311";0,0168423805984796;0,0150666741763844
"312";0,0168394006467333;0,0150654153262868
"313";0,0168363862879136;0,0150640970117906
"314";0,0168334586947572;0,0150628067465389
"315";0,0168304847268497;0,0150614502850701
"316";0,0168273671468099;0,0150601353364832
"317";0,0168243318445542;0,0150587553136489
"318";0,0168212292241115;0,0150574123158174
"319";0,0168181535309436;0,0150560423907112
"320";0,0168149940640319;0,0150545759762035
"321";0,0168118540445964;0,015053149952608
"322";0,016808708041322;0,0150516958797679
"323";0,0168055366067325;0,0150502440508674
"324";0,0168023367489085;0,015048755196964
"325";0,0167990935082529;0,015047228196088
"326";0,0167957859413297;0,0150456866096048
"327";0,0167924664067287;0,015044116973877
"328";0,0167891468721278;0,0150425136790556
"329";0,0167858602486405;0,0150409496531767
"330";0,0167824898514093;0,0150392734303194
"331";0,0167791119743796;0,015037618524888
"332";0,0167757056741153;0,0150359512777889
"333";0,0167722485112209;0,0150342537375057
"334";0,0167687494614545;0,0150325158063103
"335";0,0167652937945198;0,0150307453379912
"336";0,0167618321437462;0,0150289715037626
"337";0,0167583046707453;0,0150271584005917
"338";0,016754721847235;0,0150253116383272
"339";0,0167511195762485;0,0150234783397001
"340";0,016747553208295;0,0150215844547047
"341";0,0167439105463963;0,0150196344712201
"342";0,0167402469410616;0,0150177091710708
"343";0,0167366042791628;0,0150157434800092
"344";0,0167329167384727;0,0150137418859145
"345";0,0167292007745481;0,0150117043887868
"346";0,0167254593793084;0,0150096758674173
"347";0,0167216701133578;0,0150075845157399
"348";0,0167179391898361;0,0150055189693675
"349";0,016714043710746;0,015003365909352
"350";0,0167102619245941;0,0150012005076689
"351";0,016706345502068;0,014999033984016
"352";0,0167025248209635;0,0149968450209674
"353";0,0166986113903569;0,0149946223988253
"354";0,0166946934718712;0,0149923930448644
"355";0,0166907202028761;0,0149901120802935
"356";0,0166866841035731;0,0149878737505744
"357";0,0166826509961895;0,0149855456632726
"358";0,0166786493039599;0,0149832276736989
"359";0,0166745219511144;0,0149808939765481
"360";0,0166703527113971;0,0149785086687873
"361";0,0166661999272365;0,0149761659958783
"362";0,0166620650945925;0,0149737604926614
"363";0,0166578434962852;0,014971362843233
"364";0,0166535605636297;0,0149689236809226
"365";0,0166493554208793;0,0149664351519416
"366";0,0166449842266008;0,0149640060873593
"367";0,016640656415154;0,0149615377538344
"368";0,0166363016764323;0,0149590256634881
"369";0,0166318915872013;0,0149565023534438
"370";0,0166274500828163;0,014953950994155
"371";0,0166229607077206;0,0149513917810777
"372";0,0166184354295918;0,0149488325680003
"373";0,0166138936959061;0,014946216134464
"374";0,0166093684177773;0,0149436356039608
"375";0,0166047384224686;0,0149409630719353
"376";0,0166000695322074;0,014938330930822
"377";0,0165953796985103;0,0149356539109174
"378";0,0165906569536994;0,0149329499637379
"379";0,0165859716078814;0,0149302347968606
"380";0,0165812039842793;0,014927474751192
"381";0,0165764812394684;0,0149247102176442
"382";0,0165716133865656;0,0149218940734863
"383";0,0165667634851792;0,0149191228081198
"384";0,0165619614545037;0,0149162438336541
"385";0,0165570292753332;0,0149133929084329
"386";0,0165520477294922;0,0149104892506319
"387";0,0165471020866843;0,01490759008071
"388";0,0165421923469095;0,0149046112509335
"389";0,0165371434828814;0,0149016930075253
"390";0,0165321754006778;0,0148987108118394
"391";0,016527110081093;0,0148956669078154
"392";0,0165221165675743;0,0148926342234892
"393";0,0165170497520297;0,0148895903194652
"394";0,0165120068718405;0,0148864701214959
"395";0,0165068832098269;0,0148833757288316
"396";0,0165018627690334;0,0148802297255572
"397";0,016496769026214;0,0148770657707663
"398";0,0164916722914752;0,0148738905962776
"399";0,016486520206227;0,0148706929823932
"400";0,0164814518947227;0,0148674706851735
"401";0,0164763880710976;0,0148642338023466
"402";0,0164712793686811;0,0148609812119428
"403";0,0164662349925322;0,0148577016942641
"404";0,016461192112343;0,0148544547137092
"405";0,0164560789220473;0,0148511269513298
"406";0,0164510360418582;0,0148478597753188
"407";0,0164460410323797;0,0148445454765769
"408";0,0164410624784582;0,0148412435195025
"409";0,0164360375497855;0,014837911269244
"410";0,0164311741847618;0,0148346216538373
"411";0,0164262629490273;0,014831329794491
"412";0,0164213517132927;0,0148280267154469
"413";0,0164164763805913;0,0148247090507956
"414";0,0164116743499157;0,0148214373869054
"415";0,0164069366455078;0,0148181354298311
"416";0,0164021645340265;0,0148148805954877
"417";0,0163974567488128;0,0148115797603832
"418";0,0163927489635991;0,01480837541468
"419";0,0163881025127336;0,0148051205803366
"420";0,0163835443234911;0,0148019072588752
"421";0,0163789487352558;0,0147987219866584
"422";0,0163743666106579;0,0147955210068647
"423";0,0163698996749579;0,0147923458323759
"424";0,0163654013241039;0,0147892065609203
"425";0,0163609463560815;0,0147860616796157
"426";0,0163565901214001;0,0147829392377068
"427";0,0163521949917662;0,0147798358692842
"428";0,0163478641884;0,0147767414766199
"429";0,01634355283251;0,0147736942066866
"430";0,0163392908432904;0,0147706345950856
"431";0,0163350602692249;0,0147675862031824
"432";0,0163307653688917;0,0147645277135512
"433";0,0163265497544233;0,0147615174686207
"434";0,0163223790187462;0,0147585004918716
"435";0,0163181888355928;0,0147555014666389
"436";0,0163140988817402;0,0147525215148926
"437";0,0163099356258617;0,0147494989282945
"438";0,0163058576396867;0,0147465335621553
"439";0,0163017871333104;0,0147435637081371
"440";0,0162976493087469;0,0147405781465418
"441";0,0162936072256051;0,014737564535702
"442";0,0162895830939798;0,0147346148771398
"443";0,0162855021158854;0,0147315979003906
"444";0,0162814480650659;0,0147286112168256
"445";0,016277395510206;0,0147255796544692
"446";0,0162733983058555;0,0147225750193876
"447";0,0162693666944317;0,0147195053100586
"448";0,0162653679941215;0,0147164412105785
"449";0,0162613363826976;0,0147133591595818
"450";0,0162572524126838;0,014710215400247
"451";0,0162532088335823;0,0147070559333352
"452";0,0162491383272059;0,0147038717830882
"453";0,016245039397595;0,0147006506078383
"454";0,0162409748750574;0,0146973811878878
"455";0,0162368774414062;0,0146940635232364
"456";0,0162326947380515;0,014690684150247
"457";0,0162285434498506;0,0146872464348288
"458";0,016224344290939;0,0146837212057675
"459";0,0162200478946461;0,014680134268368
"460";0,0162157649619907;0,0146764183044434
"461";0,0162114147111481;0,0146726664374856
"462";0,0162069462794884;0,0146687563727884
"463";0,0162024688720703;0,0146646757686839
"464";0,0161979181626264;0,0146605446759392
"465";0,0161932014016544;0,0146562116286334
"466";0,0161884891285616;0,0146517192616182
"467";0,0161835734049479;0,014647009232465
"468";0,0161785200530407;0,0146421297858743
"469";0,0161734577253753;0,0146370416529038
"470";0,0161680677825329;0,0146317616631003
"471";0,0161627032710057;0,0146262269861558
"472";0,0161572130988626;0,0146204847448012
"473";0,0161514775893267;0,0146145585004021
"474";0,0161457540474686;0,0146084392772001
"475";0,0161397761924594;0,0146021203433766
"476";0,0161338103051279;0,0145956678951488
"477";0,0161276469511144;0,0145890381756951
"478";0,0161214641496247;0,0145822951372932
"479";0,0161152589087393;0,0145755094640395
"480";0,0161089235193589;0,0145686273013844
"481";0,0161024893966376;0,0145616363076603
"482";0,0160960732254328;0,0145545690199908
"483";0,0160895672966452;0,0145474635853487
"484";0,0160829731062347;0,0145402437097886
"485";0,016076317581476;0,0145329576380113
"486";0,0160695827708525;0,0145255290760713
"487";0,0160627447390089;0,0145179984148811
"488";0,0160558274213006;0,0145103499468635
"489";0,0160488053864124;0,0145026083553539
"490";0,0160416322595933;0,0144946816388298
"491";0,0160343334721584;0,0144866169200224
"492";0,0160269763422947;0,0144783637102912
"493";0,0160194785922181;0,0144699668884277
"494";0,0160117803835401;0,0144613546483657
"495";0,016004067215265;0,0144525830885943
"496";0,0159961805156633;0,0144436073303223
"497";0,0159881531958487;0,0144344419591567
"498";0,0159799957275391;0,0144250959508559
"499";0,0159716572481043;0,0144155345243566
"500";0,0159632649141199;0,0144058070463293
"501";0,0159546601538565;0,0143958877114689
"502";0,0159459940592448;0,0143857742758358
"503";0,0159372187595741;0,0143754981545841
"504";0,0159282908720129;0,0143650862749885
"505";0,0159192866905063;0,0143545498567469
"506";0,0159101403928271;0,014343796898337
"507";0,0159008774102903;0,0143330001831055
"508";0,015891606947955;0,014322063221651
"509";0,0158822212967218;0,0143110645518583
"510";0,0158727773030599;0,0143000344669118
"511";0,0158632719750498;0,0142888977948357
"512";0,0158537112965303;0,0142777285856359
"513";0,0158441251866958;0,0142665784499225
"514";0,015834498685949;0,0142554103626924
"515";0,0158248691932828;0,014244260226979
"516";0,0158152232450597;0,0142331291647518
"517";0,0158055713129979;0,0142220418593463
"518";0,0157959029253791;0,0142110454334932
"519";0,0157862794165518;0,0142000927644617
"520";0,0157766574036841;0,0141892253651338
"521";0,0157671042049632;0,0141784286499023
"522";0,0157575973809934;0,0141677688149845
"523";0,0157480950449027;0,0141571774202235
"524";0,0157386076684092;0,0141466914906221
"525";0,0157291891060623;0,0141363716125488
"526";0,0157198363659429;0,014126142614028
"527";0,0157105000813802;0,014116044885972
"528";0,0157013074089499;0,0141060470132267
"529";0,0156920937930836;0,014096201728372
"530";0,0156829848943972;0,0140865213730756
"531";0,0156738939472273;0,0140769464829389
"532";0,0156649107091567;0,0140675006193273
"533";0,0156560501397825;0,0140581950019388
"534";0,0156472284653608;0,0140490139231962
"535";0,0156384247424556;0,0140399326997645
"536";0,0156296210195504;0,0140310309914982
"537";0,0156210162592869;0,0140222605536966
"538";0,0156123890596278;0,0140135922151453
"539";0,0156038860246247;0,0140050495372099
"540";0,0155954129088159;0,0139966336418601
"541";0,0155870430142272;0,0139883478950052
"542";0,0155787284701478;0,0139801373201258
"543";0,0155703944785922;0,0139721197240493
"544";0,0155622474820006;0,0139641514946433
"545";0,0155541019813687;0,0139563437069164
"546";0,0155460148231656;0,0139486133351046
"547";0,0155379919912301;0,0139409940383014
"548";0,0155300379734413;0,0139334925483255
"549";0,0155221811930339;0,0139260909136604
"550";0,0155143453560623;0,0139187756706687
"551";0,0155065932928347;0,0139116017958697
"552";0,0154988711488013;0,0139045210445628
"553";0,0154912656896255;0,0138975199531106
"554";0,0154836318072151;0,0138905850578757
"555";0,0154761684642119;0,0138837545058307
"556";0,0154687081131281;0,013877051858341
"557";0,0154612836650774;0,0138704154070686
"558";0,0154539519665288;0,0138638844209559
"559";0,0154465993245443;0,0138574140212115
"560";0,0154394112381281;0,0138510423548081
"561";0,0154322425991881;0,0138447492262896
"562";0,0154250724642884;0,0138384998545927
"563";0,0154180100384881;0,0138323682897231
"564";0,0154110358743107;0,0138263107748593
"565";0,0154040766697304;0,0138202712115119
"566";0,0153970890419156;0,0138143449671128
"567";0,0153901238534965;0,0138084804310518
"568";0,0153833411721622;0,0138027202381807
"569";0,0153765659706265;0,0137969701430377
"570";0,0153697817933326;0,0137912828782026
"571";0,0153631023332184;0,0137856775171616
"572";0,0153563959458295;0,0137801338644589
"573";0,0153497149897557;0,0137746418223662
"574";0,0153431387508617;0,01376916773179
"575";0,0153365251129749;0,0137637766669778
"576";0,0153299772973154;0,0137584080415614
"577";0,0153234384574142;0,0137531157100902
"578";0,0153169145771101;0,0137478424521054
"579";0,0153104625028722;0,0137426174388212
"580";0,0153039161831725;0,0137374036452349
"581";0,0152974581250957;0,0137322190228631
"582";0,0152910195144953;0,0137270703035242
"583";0,0152845584644991;0,0137219204622156
"584";0,0152781048943015;0,0137167706209071
"585";0,0152716812432981;0,0137116780000574
"586";0,0152652246811811;0,0137065405004165
"587";0,0152587965422986;0,0137013895371381
"588";0,0152523384842218;0,0136961959390079
"589";0,0152458355473537;0,0136909956090591
"590";0,0152393909529144;0,0136856864480411
"591";0,0152328640806909;0,0136803772870232
"592";0,0152263282327091;0,0136749985638787
"593";0,0152197175867417;0,0136694504232968
"594";0,015213072533701;0,01366387535544
"595";0,0152063033160041;0,0136580904792337
"596";0,0151995894488166;0,0136521676007439
"597";0,0151927768482881;0,0136460259381463
"598";0,0151858580346201;0,0136397171020508
"599";0,0151788374956916;0,0136331446030561
"600";0,0151716209860409;0,013626303953283
"601";0,0151643685733571;0,0136191132489373
"602";0,0151568947586359;0,0136116005392636
"603";0,0151492369408701;0,0136037377750172
"604";0,0151414011038986;0,0135953813440659
"605";0,0151333812638825;0,0135866266138413
"606";0,0151251220703125;0,0135773883146398
"607";0,0151165801403569;0,0135676821540384
"608";0,0151078452315985;0,0135574497896082
"609";0,015098757276348;0,0135467024410472
"610";0,0150895406685623;0,0135354905969956
"611";0,0150799874698415;0,0135238759657916
"612";0,0150701949175666;0,0135118978163775
"613";0,015060287176394;0,0134996661017923
"614";0,0150501700008617;0,0134872391644646
"615";0,0150400109384574;0,013474707883947
"616";0,0150297501507927;0,0134622708488913
"617";0,0150194848752489;0,0134498955221737
"618";0,0150093258128447;0,0134377434674431
"619";0,0149991727342793;0,0134258000990924
"620";0,0149891213809743;0,0134141484428855
"621";0,0149791941923254;0,0134027223026051
"622";0,0149693926642923;0,0133915575812845
"623";0,0149596300312117;0,0133806194978602
"624";0,0149500618728937;0,0133698800030877
"625";0,0149405505610447;0,013359307681813
"626";0,0149310646805109;0,0133488318499397
"627";0,0149216147030101;0,013338425580193
"628";0,0149121811810662;0,0133281225316665
"629";0,0149027835621553;0,0133178239710191
"630";0,0148932782341452;0,0133075646793141
"631";0,0148837609384574;0,01329730089973
"632";0,0148743034811581;0,0132870707792394
"633";0,0148647338268804;0,0132769113428452
"634";0,0148550370160271;0,0132668023950913
"635";0,014845313277899;0,0132567865708295
"636";0,0148355671003753;0,013246898651123
"637";0,0148257371491077;0,013237195856431
"638";0,0148159042059206;0,0132276905284208
"639";0,0148060443354588;0,0132184163261862
"640";0,0147961710013595;0,0132094753489775
"641";0,014786309634938;0,0132008070104262
"642";0,0147764991311466;0,0131924707749311
"643";0,0147666347728056;0,0131844890818876
"644";0,0147568182851754;0,0131768630532657
"645";0,0147470721076517;0,0131695590299719
"646";0,0147372675876991;0,0131626555498909
"647";0,0147275378657322;0,0131560437819537
"648";0,0147178231033624;0,0131497439216165
"649";0,0147081038531135;0,0131437963597915
"650";0,0146984818402459;0,0131381371442009
"651";0,0146888792748545;0,0131327909581801
"652";0,0146793754428041;0,0131277353623334
"653";0,0146699404249004;0,0131229602589327
"654";0,0146606924019608;0,0131184678919175
"655";0,0146515221689262;0,0131142694809858
"656";0,0146426242005591;0,0131102853662827
"657";0,0146339162190755;0,0131065862319049
"658";0,0146253653133617;0,0131031137354234
"659";0,0146170552571615;0,0130997938268325
"660";0,0146090443929036;0,0130966680190142
"661";0,0146012025720933;0,0130936914331773
"662";0,0145936135684743;0,0130908034829532
"663";0,0145862010881013;0,0130880142660702
"664";0,0145790115057253;0,0130852822696461
"665";0,0145719296324487;0,0130826445186839
"666";0,0145650916006051;0,0130800370609059
"667";0,0145583986768536;0,0130774576523725
"668";0,014551804486443;0,0130749242446002
"669";0,0145454496495864;0,0130723482019761
"670";0,0145391696107154;0,0130698731366326
